STATION,STATION_NAME,DATE,TMAX,TMIN,TOBS
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610209,60,31,57
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610210,64,36,60
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610211,70,39,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610212,73,40,69
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610213,75,49,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610214,78,49,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610215,76,50,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610216,77,56,69
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610217,78,59,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610218,75,66,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610219,80,66,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610220,80,60,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610221,77,62,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610222,73,56,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610223,76,46,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610224,75,57,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610225,71,39,61
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610226,70,41,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610227,73,47,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610228,69,55,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610301,68,50,54
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610302,68,39,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610303,78,54,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610304,82,64,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610305,80,66,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610306,80,68,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610307,82,66,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610308,77,61,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610309,66,47,58
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610310,64,35,61
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610311,70,43,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610312,77,56,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610313,84,59,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610314,80,55,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610315,77,47,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610316,80,61,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610317,76,54,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610318,79,55,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610319,76,56,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610320,72,58,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610321,70,46,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610322,77,47,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610323,75,54,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610324,74,49,69
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610325,73,49,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610326,77,52,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610327,74,56,69
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610328,81,63,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610329,83,62,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610330,81,61,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610331,78,58,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610401,72,49,61
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610402,70,43,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610403,77,49,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610404,77,52,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610405,77,50,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610406,75,51,55
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610407,68,49,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610408,74,50,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610409,73,63,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610410,69,49,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610411,66,50,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610412,72,55,58
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610413,67,47,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610414,76,51,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610415,80,69,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610416,71,47,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610417,76,48,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610418,78,50,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610419,82,55,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610420,80,57,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610421,82,61,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610422,81,60,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610423,81,63,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610424,83,62,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610425,80,69,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610426,85,71,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610427,84,71,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610428,85,68,81
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610429,82,63,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610430,80,64,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610501,77,63,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610502,77,63,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610503,78,59,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610504,84,61,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610505,86,65,81
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610506,85,74,81
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610507,85,72,81
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610508,85,74,81
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610509,82,60,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610510,71,56,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610511,76,55,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610512,80,58,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610513,85,61,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610514,86,72,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610515,80,67,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610516,87,63,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610517,88,65,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610518,87,66,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610519,91,70,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610520,88,75,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610521,87,66,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610522,86,68,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610523,88,69,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610524,87,66,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610525,83,68,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610526,83,70,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610527,75,54,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610528,79,57,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610529,82,64,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610530,82,64,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610531,89,68,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610601,85,67,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610602,88,65,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610603,87,65,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610604,-9999,69,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610605,89,72,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610606,90,69,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610607,88,71,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610608,89,71,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610609,88,72,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610610,88,70,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610611,89,71,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610612,90,72,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610613,86,74,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610614,86,74,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610615,89,74,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610616,85,71,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610617,81,68,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610618,80,71,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610619,75,70,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610620,83,70,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610621,82,69,81
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610622,88,74,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610623,89,70,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610624,90,72,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610625,88,70,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610626,82,68,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610627,83,65,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610628,87,66,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610629,88,68,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610630,89,70,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610701,88,70,81
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610702,86,71,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610703,90,70,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610704,90,72,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610705,89,71,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610706,91,71,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610707,92,72,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610708,92,71,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610709,89,70,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610710,84,69,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610711,79,69,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610712,88,70,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610713,90,70,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610714,92,72,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610715,92,74,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610716,92,71,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610717,90,72,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610718,89,70,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610719,93,73,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610720,93,74,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610721,90,74,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610722,89,72,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610723,91,74,81
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610724,92,73,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610725,90,73,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610726,94,73,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610727,92,72,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610728,92,69,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610729,89,72,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610730,90,72,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610731,90,72,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610801,90,72,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610802,92,77,88
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610803,90,73,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610804,89,70,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610805,89,74,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610806,89,73,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610807,89,72,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610808,87,72,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610809,89,72,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610810,90,72,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610811,87,74,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610812,88,72,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610813,93,74,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610814,90,74,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610815,89,74,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610816,89,74,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610817,87,72,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610818,88,74,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610819,87,72,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610820,88,72,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610821,86,68,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610822,88,67,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610823,87,67,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610824,86,68,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610825,83,70,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610826,87,69,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610827,82,72,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610828,83,70,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610829,89,69,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610830,91,70,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610831,93,72,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610901,94,74,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610902,92,75,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610903,92,74,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610904,92,74,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610905,92,73,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610906,92,74,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610907,87,71,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610908,86,73,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610909,84,72,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610910,82,70,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610911,84,74,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610912,87,77,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610913,86,77,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610914,82,69,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610915,77,67,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610916,74,59,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610917,79,60,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610918,78,62,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610919,80,60,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610920,80,65,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610921,84,72,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610922,91,67,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610923,87,69,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610924,91,74,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610925,91,72,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610926,91,72,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610927,89,70,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610928,88,66,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610929,90,67,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19610930,88,69,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611001,89,68,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611002,87,54,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611003,75,56,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611004,74,56,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611005,74,52,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611006,79,52,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611007,85,59,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611008,86,67,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611009,86,69,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611010,87,64,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611011,85,60,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611012,85,62,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611013,80,65,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611014,77,66,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611015,73,52,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611016,74,50,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611017,84,52,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611018,84,53,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611019,83,56,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611020,77,49,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611021,71,50,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611022,74,49,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611023,80,50,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611024,83,54,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611025,80,56,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611026,77,59,69
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611027,77,50,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611028,83,56,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611029,85,68,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611030,85,68,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611031,84,67,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611101,87,68,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611102,84,65,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611103,78,54,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611104,69,57,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611105,75,65,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611106,74,55,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611107,69,49,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611108,66,48,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611109,63,42,59
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611110,68,40,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611111,74,52,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611112,79,59,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611113,74,62,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611114,74,62,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611115,77,66,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611116,73,56,69
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611117,69,48,57
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611118,63,46,56
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611119,63,52,61
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611120,69,50,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611121,64,45,60
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611122,76,53,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611123,74,54,61
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611124,67,45,63
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611125,75,42,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611126,78,52,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611127,77,52,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611128,74,49,53
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611129,54,42,53
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611130,61,34,56
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611201,73,45,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611202,73,54,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611203,79,52,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611204,79,59,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611205,80,55,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611206,79,60,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611207,72,54,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611208,62,48,58
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611209,78,55,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611210,74,65,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611211,78,65,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611212,76,52,56
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611213,56,35,47
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611214,56,46,56
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611215,64,50,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611216,76,60,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611217,76,65,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611218,74,53,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611219,66,50,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611220,62,40,58
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611221,60,50,54
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611222,70,37,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611223,65,40,50
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611224,51,35,46
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611225,50,35,48
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611226,66,30,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611227,72,50,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611228,67,32,44
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611229,50,28,49
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611230,61,34,53
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19611231,73,50,56
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620101,44,32,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620102,58,30,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620103,64,35,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620104,75,52,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620105,77,52,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620106,52,33,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620107,62,32,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620108,54,37,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620109,58,25,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620110,26,15,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620111,25,13,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620112,33,17,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620113,49,20,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620114,66,44,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620115,64,42,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620116,54,37,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620117,55,38,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620118,67,49,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620119,62,45,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620120,54,44,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620121,76,53,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19620122,78,62,-9999
