date,height,lat,lon,tas,GFDL-CM4,BCC-CSM2-MR,BCC-ESM1,CESM2-WACCM,CESM2,SAM0-UNICON,CanESM5,INM-CM4-8,INM-CM5-0,GFDL-ESM4,NorESM2-LM,FGOALS-g3,FGOALS-f3-L,NorESM2-MM,CESM2-FV2,KIOST-ESM,CMCC-CM2-SR5,TaiESM1,NorCPM1,IPSL-CM5A2-INCA,CMCC-CM2-HR4,CMCC-ESM2
2005-05-15 12:00:00,2.0,29.000000000000004,-91.25,295.48166,295.48166,295.8248,298.39407,298.79077,298.21036,298.2247,298.6488,297.7053,297.40005,291.6455,296.70663,295.40213,294.67215,298.52582,296.49548,296.75568,298.0667,296.66315,297.48752,297.28723,297.1485,298.32153
2005-05-16 12:00:00,2.0,29.000000000000004,-91.25,295.37994,295.37994,295.91675,299.16095,299.62195,298.13083,297.43564,298.45703,297.5622,296.83176,294.02747,297.8585,295.52985,295.56024,297.64423,297.46918,296.22913,298.26724,297.01077,298.93723,297.78986,297.60577,298.04727
2005-05-17 12:00:00,2.0,29.000000000000004,-91.25,296.45105,296.45105,297.2547,299.43686,298.50195,298.04745,297.72815,298.52036,297.4975,296.57568,295.0384,298.9905,295.47763,295.08075,297.7448,297.9873,295.95245,298.36505,297.26218,299.12433,297.71442,297.70956,297.5216
2005-05-18 12:00:00,2.0,29.000000000000004,-91.25,297.22137,297.22137,296.76764,298.69272,295.0998,297.6378,297.98257,298.3949,297.57648,297.13986,293.71393,299.54193,295.63538,296.2902,298.63837,298.06995,295.9362,298.79388,297.87088,298.32544,297.50635,298.52606,298.39557
2005-05-19 12:00:00,2.0,29.000000000000004,-91.25,297.47818,297.47818,296.8407,298.58347,297.72882,298.50134,297.19305,298.79364,297.1131,297.92664,292.67917,298.73932,295.96564,296.1398,299.3685,298.4163,296.4593,299.05545,298.10825,298.6262,295.8317,298.46164,299.52066
2005-05-20 12:00:00,2.0,29.000000000000004,-91.25,297.27792,297.27792,297.31332,299.15942,297.85635,298.1388,296.9911,298.74106,297.65088,298.11856,294.60666,299.01068,296.2274,295.74747,298.9029,298.8986,296.4769,298.80963,298.0978,300.21774,296.8394,298.42697,299.5876
2005-05-21 12:00:00,2.0,29.000000000000004,-91.25,297.85712,297.85712,297.29907,299.07364,297.47754,298.33307,297.08557,298.7479,297.4381,297.9029,296.28146,299.49634,295.3666,295.60944,297.88043,298.8892,296.21426,299.19446,297.183,300.3888,298.47504,298.55878,299.0528
2005-05-22 12:00:00,2.0,29.000000000000004,-91.25,297.9101,297.9101,297.86032,298.85617,298.42548,298.48416,297.2641,298.78577,297.25464,297.17734,296.4116,299.47586,295.4789,295.4746,297.47296,298.2537,295.857,299.46997,298.01776,299.19443,298.77527,298.1841,299.05832
2005-05-23 12:00:00,2.0,29.000000000000004,-91.25,297.623,297.623,297.43234,298.50287,298.97433,299.02875,297.60376,298.74252,297.97464,296.82056,296.7025,300.04242,296.00388,295.36966,297.7043,298.19196,295.74536,300.01672,298.20172,298.25534,298.3905,299.01428,299.2107
2005-05-24 12:00:00,2.0,29.000000000000004,-91.25,297.898,297.898,296.70477,298.75604,299.20596,297.2546,298.12387,299.0976,296.83502,296.34705,298.42307,300.44272,295.4518,295.8212,298.2284,299.09805,295.30563,300.37796,297.90985,299.19287,298.36737,299.10217,299.58444
2005-05-25 12:00:00,2.0,29.000000000000004,-91.25,298.11365,298.11365,295.7493,298.92426,299.7103,295.0256,298.2802,299.0104,295.89197,297.1747,298.0109,300.8347,295.37518,295.54895,298.6206,298.99274,296.1128,300.3992,298.10696,299.19095,298.9771,299.20004,299.9293
2005-05-26 12:00:00,2.0,29.000000000000004,-91.25,298.4635,298.4635,296.62885,299.26672,299.30893,297.11465,297.77136,297.37076,296.23505,297.93176,297.934,300.13773,294.88452,296.059,298.76233,299.27682,297.259,299.95187,298.6208,299.01407,299.74823,299.58084,299.94034
2005-05-27 12:00:00,2.0,29.000000000000004,-91.25,298.74664,298.74664,297.59564,299.7644,298.32443,299.58096,298.0147,297.29044,297.33136,298.19983,297.82553,299.8535,295.45145,295.95227,299.20255,298.90738,298.10358,299.67688,299.55933,298.8893,299.20648,299.20914,299.67355
2005-05-28 12:00:00,2.0,29.000000000000004,-91.25,298.3305,298.3305,297.8727,299.6233,298.85065,299.57266,297.292,296.89624,297.79272,298.0783,295.9774,298.60553,295.5755,296.375,298.6568,299.42908,298.5542,300.16492,299.19437,298.67758,298.43085,299.26825,299.59976
2005-05-29 12:00:00,2.0,29.000000000000004,-91.25,298.1286,298.1286,298.2833,300.28113,298.5854,299.05594,299.02005,297.5342,298.15045,296.33807,294.59793,299.02856,296.06927,296.74304,299.0782,299.72464,299.4623,299.54163,298.4778,298.67847,298.51282,298.5135,299.59064
2005-05-30 12:00:00,2.0,29.000000000000004,-91.25,298.07965,298.07965,297.8611,300.84586,298.28873,298.79868,299.7233,297.97467,298.08362,295.91647,295.54962,299.81195,296.14792,296.61435,299.4382,299.7335,299.66486,299.3721,298.87448,298.84488,298.01355,298.77884,299.83755
2005-05-31 12:00:00,2.0,29.000000000000004,-91.25,299.1463,299.1463,298.38596,300.45078,298.5353,299.10687,299.43124,298.0727,297.40033,297.42508,296.25076,300.69272,295.97342,296.3294,299.69434,299.36856,300.1988,299.57303,298.9538,298.7886,297.48206,299.60724,300.34262
2005-06-01 12:00:00,2.0,29.000000000000004,-91.25,300.01422,300.01422,299.7049,300.48697,299.4697,299.31757,299.01813,298.84595,297.94287,297.92264,296.64526,300.19388,296.1057,297.00693,300.42645,299.49298,300.16913,299.60437,298.6446,298.67203,297.50537,299.2418,300.49365
2005-06-02 12:00:00,2.0,29.000000000000004,-91.25,299.72864,299.72864,300.51556,300.10583,299.64874,298.5787,299.43237,299.3335,297.84473,298.04572,298.20163,299.78864,295.64227,296.96683,300.29755,296.79147,300.3353,299.41272,298.39755,298.46606,297.41037,298.76633,300.29324
2005-06-03 12:00:00,2.0,29.000000000000004,-91.25,299.9679,299.9679,300.33707,300.04156,299.18884,298.6576,297.85675,299.15994,297.53564,298.1836,298.73392,299.5931,296.46762,297.54843,298.42004,296.8696,300.6453,300.2235,299.05057,298.51974,297.31503,299.5645,300.25272
2005-06-04 12:00:00,2.0,29.000000000000004,-91.25,299.93396,299.93396,301.85745,300.12442,299.46503,299.17572,298.2397,299.02173,297.55847,298.1303,297.8534,299.41513,296.9208,297.7924,298.89737,297.7267,300.75226,300.66092,299.29166,298.79108,297.84964,299.41376,300.25745
2005-06-05 12:00:00,2.0,29.000000000000004,-91.25,299.9839,299.9839,302.41995,299.23383,300.00467,299.3451,298.1054,298.88422,297.5417,298.21262,295.9646,299.44012,297.41516,297.96106,299.53162,298.21426,300.9083,300.87814,299.0771,299.053,297.90878,298.76593,300.26837
2005-06-06 12:00:00,2.0,29.000000000000004,-91.25,299.70804,299.70804,299.35324,298.72394,300.0721,299.60114,298.20102,298.94586,297.94696,298.2488,297.3562,300.56467,296.17413,297.65244,299.53378,298.3604,298.37054,301.0645,300.09332,299.03036,297.86813,298.9169,300.47037
2005-06-07 12:00:00,2.0,29.000000000000004,-91.25,299.3416,299.3416,298.38406,299.53668,299.83542,299.7567,297.5152,299.19733,297.988,298.3445,298.2795,300.64673,295.68384,297.5215,300.0046,298.61588,295.82224,300.93463,299.8339,298.7953,298.06824,299.52014,300.63623
2005-06-08 12:00:00,2.0,29.000000000000004,-91.25,299.37085,299.37085,299.16592,299.42102,301.62906,300.31046,298.03613,299.726,298.02386,298.16254,298.19724,300.8813,296.13773,297.5711,299.90466,298.7519,297.1458,300.46173,300.03156,298.72156,298.25726,300.06595,300.77936
2005-06-09 12:00:00,2.0,29.000000000000004,-91.25,299.836,299.836,299.92947,299.87384,302.75705,301.15558,297.96616,300.60214,298.67035,298.047,296.87814,302.15976,296.92618,297.90848,299.925,298.74112,297.39526,300.39197,299.96176,298.95676,298.70825,300.5854,300.82275
2005-06-10 12:00:00,2.0,29.000000000000004,-91.25,300.1671,300.1671,300.06235,300.30075,300.16464,300.36978,298.11133,300.97162,299.0993,298.12973,296.5961,302.18048,296.6998,298.37152,300.0436,299.35767,296.18088,300.86093,299.26968,298.95642,299.15305,300.80133,300.7279
2005-06-11 12:00:00,2.0,29.000000000000004,-91.25,300.1563,300.1563,300.33456,300.915,299.6161,300.6369,298.9891,302.11398,299.2898,298.3867,297.36237,300.89536,296.83408,298.5155,300.37552,299.5737,294.36734,301.48663,299.3676,298.8645,299.87067,300.79755,300.48517
2005-06-12 12:00:00,2.0,29.000000000000004,-91.25,300.2505,300.2505,300.65164,301.19632,300.09363,300.5254,299.74597,302.45493,299.15735,298.3745,297.67026,300.5447,296.4865,299.28134,301.2704,299.81662,296.0743,300.38132,299.46082,299.19342,300.41217,300.7204,300.49
2005-06-13 12:00:00,2.0,29.000000000000004,-91.25,300.54843,300.54843,300.2339,300.85495,301.01373,301.15015,300.0554,301.49713,299.4113,298.28308,297.34415,300.8571,296.13937,299.11807,301.70404,300.092,297.77563,301.22653,299.68488,299.4177,300.10632,301.34894,300.6087
2005-06-14 12:00:00,2.0,29.000000000000004,-91.25,300.7052,300.7052,301.21436,300.87244,301.2131,301.44888,299.9584,301.96033,299.38123,298.27155,298.0861,300.87268,295.73157,298.82376,301.8271,299.65018,298.80884,300.77286,300.3384,299.66562,298.93317,301.52344,299.9983
2005-06-15 12:00:00,2.0,29.000000000000004,-91.25,300.82083,300.82083,301.006,300.8795,300.9281,301.42224,299.65976,302.5654,299.49158,298.57242,299.02536,300.78635,295.8946,299.06375,301.49222,299.4468,298.37524,300.41132,300.61688,300.06122,298.69415,300.9689,300.0862
2005-06-16 12:00:00,2.0,29.000000000000004,-91.25,300.28574,300.28574,300.0893,300.80643,300.9544,301.5418,299.1091,301.72717,299.12067,298.39355,298.97467,301.09885,296.0266,298.46832,300.87744,299.35397,299.06763,301.21786,300.50864,300.0371,299.54044,301.01862,300.77478
2005-06-17 12:00:00,2.0,29.000000000000004,-91.25,300.63763,300.63763,300.42917,300.6619,301.23077,301.19592,298.59937,301.82718,298.9458,298.1677,298.9228,301.4806,296.33636,298.36765,300.8726,299.2131,299.7258,301.53342,300.99445,299.72604,299.9471,301.0461,300.93753
2005-06-18 12:00:00,2.0,29.000000000000004,-91.25,300.97897,300.97897,301.0567,300.88858,301.63995,301.31674,298.33224,302.3584,298.93027,298.62332,299.39554,300.54184,296.76785,298.16638,301.39136,299.72064,300.0667,300.88364,301.09674,299.62866,300.1973,301.3331,300.94525
2005-06-19 12:00:00,2.0,29.000000000000004,-91.25,301.06702,301.06702,300.13052,300.82602,301.3282,301.4368,298.16962,303.6879,298.67517,298.9627,299.1376,300.86902,295.2484,297.8128,302.84583,299.84863,299.6721,300.64072,301.041,299.85883,300.18307,301.6142,301.1405
2005-06-20 12:00:00,2.0,29.000000000000004,-91.25,301.11075,301.11075,299.67075,300.7305,301.58075,301.39572,298.32437,302.4323,298.93878,299.138,298.82413,301.2895,295.39325,295.57486,302.4713,300.21878,300.7418,300.51892,301.0127,299.3762,300.31363,301.50925,301.49152
2005-06-21 12:00:00,2.0,29.000000000000004,-91.25,300.77872,300.77872,300.41672,301.01135,301.4763,301.54208,298.65674,301.8913,299.2742,299.31836,298.7233,300.38055,297.8965,297.18832,302.6574,300.43744,300.83887,300.98453,300.40106,299.12573,300.48077,301.4859,301.5185
2005-06-22 12:00:00,2.0,29.000000000000004,-91.25,300.65775,300.65775,299.71893,301.42126,301.1027,301.71475,300.2514,302.13226,299.6838,299.3876,298.58615,299.73846,297.8582,298.63937,302.03186,300.30847,300.378,301.15927,301.51498,299.24323,300.51785,300.94452,302.20566
2005-06-23 12:00:00,2.0,29.000000000000004,-91.25,301.02295,301.02295,299.74234,301.7582,301.86258,301.726,300.4302,302.00214,299.94153,299.49426,299.2152,300.93246,298.08743,298.9436,300.7662,300.21423,300.30673,301.66275,302.0424,299.94818,300.40347,300.8091,302.74368
2005-06-24 12:00:00,2.0,29.000000000000004,-91.25,301.09186,301.09186,300.43185,301.3971,301.21936,302.51773,300.50183,301.2932,300.22607,299.4007,299.6631,300.73755,298.34238,298.93585,300.31573,300.32224,300.0014,301.32736,301.2142,300.13464,300.27313,301.0439,302.20093
2005-06-25 12:00:00,2.0,29.000000000000004,-91.25,300.86847,300.86847,300.80847,301.09296,301.83728,302.77774,300.29163,301.3132,299.89188,299.02637,300.26193,301.1588,298.72952,299.12692,300.84457,300.5892,299.04156,302.36224,301.54565,300.34216,300.15485,300.80798,301.58353
2005-06-26 12:00:00,2.0,29.000000000000004,-91.25,299.39587,299.39587,300.3035,301.3413,301.91937,303.01895,300.3088,301.47095,299.83435,298.90927,300.5242,301.20023,299.10455,299.489,301.308,301.21854,299.1749,302.7859,302.22452,300.05356,300.33047,300.9234,301.60162
2005-06-27 12:00:00,2.0,29.000000000000004,-91.25,299.61002,299.61002,299.79797,300.67023,302.08627,302.60498,299.92673,301.57928,299.83356,299.14673,300.2557,301.08435,298.64566,299.115,301.5406,302.34595,299.6068,301.82855,301.88098,299.97278,300.4705,300.7856,301.81116
2005-06-28 12:00:00,2.0,29.000000000000004,-91.25,299.78525,299.78525,299.85132,300.1403,302.0578,302.55817,300.2372,301.2575,299.90802,298.9395,299.62387,301.13538,298.40552,298.3237,301.64297,302.79373,300.26154,301.6133,302.25394,300.07306,300.66437,301.32703,301.9308
2005-06-29 12:00:00,2.0,29.000000000000004,-91.25,300.32092,300.32092,300.49765,300.40143,301.77472,302.91937,300.73004,301.55844,300.46097,298.6693,299.96207,301.21817,297.29492,297.34473,301.57535,301.47867,299.61792,301.62186,302.53644,300.14804,300.93414,301.5019,301.62967
2005-06-30 12:00:00,2.0,29.000000000000004,-91.25,300.54047,300.54047,301.64792,300.55652,301.99466,302.8116,300.4336,301.7041,300.21445,298.6597,300.60416,301.45358,296.77866,298.23737,302.2794,301.05853,299.4997,301.8773,302.09482,300.3396,301.24136,302.27542,301.31503
2005-07-01 12:00:00,2.0,29.000000000000004,-91.25,300.7746,300.7746,301.94345,300.39456,302.05444,302.91666,300.87625,301.77957,299.37854,299.2138,300.05295,301.77563,296.7531,298.28842,302.7252,301.1377,301.19656,302.15997,302.09836,300.46228,301.14148,301.9268,300.79443
2005-07-02 12:00:00,2.0,29.000000000000004,-91.25,300.34335,300.34335,300.84555,300.29135,302.30673,302.85498,301.1826,301.55994,299.35675,299.3116,301.75296,301.34695,297.8928,299.37354,302.5031,301.22418,301.5081,302.14175,302.51514,300.43042,301.183,300.59644,300.19882
2005-07-03 12:00:00,2.0,29.000000000000004,-91.25,301.2498,301.2498,300.34528,300.41577,302.05164,302.33582,300.92383,301.3087,299.42184,299.52808,301.83667,301.3122,298.04407,299.79205,301.7786,301.7077,300.93494,302.7943,303.99948,300.56482,301.22858,299.8633,300.86328
2005-07-04 12:00:00,2.0,29.000000000000004,-91.25,301.4103,301.4103,301.1686,300.2767,302.2285,301.72852,300.8786,302.32318,299.5225,299.47177,302.01498,301.6324,299.3517,299.89072,301.4732,301.4271,299.8691,302.15854,304.60022,300.47858,301.22232,300.89978,301.3225
2005-07-05 12:00:00,2.0,29.000000000000004,-91.25,301.51544,301.51544,301.12308,300.04968,302.098,302.6871,301.00177,302.54272,299.28793,299.01865,302.18472,302.15485,300.56635,300.17227,301.07016,301.47098,300.5708,301.2978,302.7419,300.44034,301.20615,301.3804,301.38577
2005-07-06 12:00:00,2.0,29.000000000000004,-91.25,301.2431,301.2431,301.0862,299.35168,302.2349,303.0183,300.8985,301.71228,299.10168,299.1271,302.4182,302.5878,300.36578,300.11237,301.1107,301.7984,300.80936,301.41556,302.46774,300.64014,301.17694,301.64923,301.45593
2005-07-07 12:00:00,2.0,29.000000000000004,-91.25,300.6436,300.6436,300.71994,299.21747,302.46454,302.93558,300.82663,302.1582,299.3152,299.38596,302.10663,302.59393,299.7841,299.6037,301.4814,302.07516,300.38202,301.4521,303.02084,300.77686,300.9961,300.47766,301.65082
2005-07-08 12:00:00,2.0,29.000000000000004,-91.25,300.22662,300.22662,300.47397,300.73477,302.59708,302.3999,301.4597,302.12875,299.54718,299.70258,301.5972,303.0392,298.83185,299.69626,301.86584,301.89587,300.67325,301.56238,303.85178,300.9211,301.08167,300.13074,301.95804
2005-07-09 12:00:00,2.0,29.000000000000004,-91.25,300.67142,300.67142,299.22797,301.3052,303.27603,302.73343,301.7781,302.1834,300.12653,298.87268,301.47778,302.89423,298.11218,299.59012,302.12994,301.86108,301.62466,301.09378,303.67313,300.94498,300.87753,300.84177,301.7639
2005-07-10 12:00:00,2.0,29.000000000000004,-91.25,300.82828,300.82828,298.45786,300.6518,302.95706,303.47232,301.50235,302.82938,300.2389,297.64267,301.5909,302.2743,297.85117,299.36047,302.46967,301.91846,301.99564,301.47098,302.226,300.93347,300.28046,301.32965,301.70267
2005-07-11 12:00:00,2.0,29.000000000000004,-91.25,300.75043,300.75043,297.21353,299.80008,302.52582,302.90274,300.03973,302.83075,299.8985,299.6212,301.12885,301.99023,297.4011,299.86316,302.3849,302.00183,300.8288,301.95908,301.41248,300.9781,300.42538,301.6743,301.50998
2005-07-12 12:00:00,2.0,29.000000000000004,-91.25,300.94385,300.94385,297.46597,299.61484,301.78995,302.95685,299.39764,302.40674,299.51758,299.88724,300.8735,301.06943,297.14432,300.1342,302.42834,302.06677,299.8197,302.19476,301.69888,301.0893,300.88037,301.90958,301.78333
2005-07-13 12:00:00,2.0,29.000000000000004,-91.25,301.14624,301.14624,298.19492,299.8079,301.72336,301.38742,299.68137,302.4152,299.17258,299.6858,300.9185,300.9885,297.85233,300.54593,302.18634,302.1075,300.1713,302.2589,302.1721,300.9638,300.56775,301.06573,301.95288
2005-07-14 12:00:00,2.0,29.000000000000004,-91.25,301.1389,301.1389,299.23068,299.25787,302.63116,300.4928,299.83453,302.23227,299.00046,299.73682,300.82993,301.91455,296.6323,300.62827,302.07608,301.8479,300.91525,302.28546,302.621,300.80038,300.96616,300.58228,302.26685
2005-07-15 12:00:00,2.0,29.000000000000004,-91.25,301.2144,301.2144,299.95657,298.45462,303.4322,301.10733,299.8447,302.80463,299.0837,299.6796,301.46512,302.1051,296.8876,300.312,301.955,301.7823,301.07098,302.31036,302.97903,300.686,301.1264,301.05658,302.16177
2005-07-16 12:00:00,2.0,29.000000000000004,-91.25,301.67175,301.67175,300.27075,298.50607,303.87503,301.6707,300.07947,302.3701,299.27615,299.23376,301.9736,302.2951,297.67838,300.3942,302.28308,302.29736,300.287,302.36163,303.25366,300.28305,300.97083,301.0936,302.14688
2005-07-17 12:00:00,2.0,29.000000000000004,-91.25,301.32654,301.32654,300.15213,298.9623,303.72076,301.7445,300.1609,302.8202,299.64096,298.93204,301.91,302.33524,297.81784,300.57935,303.569,302.22937,299.68777,302.50574,304.26718,299.33685,300.75287,301.6202,302.04593
2005-07-18 12:00:00,2.0,29.000000000000004,-91.25,300.52078,300.52078,300.40018,299.44818,303.13596,302.12985,299.75388,303.02756,299.54425,299.02054,301.47037,301.75647,297.8522,300.16336,304.6801,302.56943,300.205,302.3973,305.51004,298.5979,300.4309,300.97925,302.33853
2005-07-19 12:00:00,2.0,29.000000000000004,-91.25,300.76224,300.76224,300.28983,299.02893,302.7661,302.4782,299.7811,303.01648,299.62415,298.60983,301.77972,301.19183,297.8425,299.1378,303.7042,302.55527,300.73196,302.84714,303.78326,298.74307,300.473,300.8297,302.26242
2005-07-20 12:00:00,2.0,29.000000000000004,-91.25,301.0038,301.0038,300.81216,299.4078,303.02502,301.78775,300.4851,303.3634,299.23914,298.92938,301.69125,301.03964,297.95483,299.11514,302.6609,300.51447,301.56973,302.67758,303.12192,299.1245,301.18164,300.83435,302.04227
2005-07-21 12:00:00,2.0,29.000000000000004,-91.25,300.94,300.94,300.46674,300.0584,302.9788,302.07416,300.48328,303.73294,299.50482,299.0868,302.54684,301.18552,297.8939,299.1547,300.9506,301.37073,302.10388,302.46558,302.91782,298.9481,301.3785,301.3784,302.08572
2005-07-22 12:00:00,2.0,29.000000000000004,-91.25,301.14136,301.14136,301.36063,299.9155,303.36954,302.31638,299.91455,303.47327,299.8233,299.28635,301.99164,302.05618,297.49008,299.06946,300.6272,301.93137,302.80325,302.55814,302.9488,298.69205,300.91202,301.55518,302.4033
2005-07-23 12:00:00,2.0,29.000000000000004,-91.25,301.1126,301.1126,301.37628,300.21286,303.5182,302.51685,299.4856,302.64252,299.55286,299.41968,301.29214,302.831,297.65872,298.07184,300.9127,302.17175,303.71527,302.46072,303.4166,298.7634,300.41797,301.6306,302.27353
2005-07-24 12:00:00,2.0,29.000000000000004,-91.25,299.88632,299.88632,301.41742,300.30377,302.87927,304.03766,299.57462,302.01978,299.19305,299.60754,300.6329,302.67532,298.91473,298.42972,300.98297,303.7991,303.77582,302.4594,303.4214,298.84308,300.06876,301.53104,302.27567
2005-07-25 12:00:00,2.0,29.000000000000004,-91.25,299.1235,299.1235,301.06793,300.70425,302.32153,303.06506,299.4705,302.60074,299.19818,299.59134,301.26224,301.3794,299.42935,299.6664,301.83902,304.49002,303.6883,302.5723,303.47577,298.93246,300.4058,300.91177,302.82455
2005-07-26 12:00:00,2.0,29.000000000000004,-91.25,299.87036,299.87036,301.94202,301.19846,301.8344,302.58203,299.61554,303.17468,299.5185,299.28296,301.3323,300.58643,298.82913,300.4781,302.15274,302.639,301.19684,302.91922,304.21732,298.84787,300.61288,301.22336,302.44797
2005-07-27 12:00:00,2.0,29.000000000000004,-91.25,300.26703,300.26703,302.71338,300.8448,302.19785,302.4755,299.7344,303.12424,299.7778,299.6079,301.653,301.24548,298.81345,300.26767,302.04712,301.11606,299.39706,302.68268,305.557,299.37103,300.53506,301.5631,302.19946
2005-07-28 12:00:00,2.0,29.000000000000004,-91.25,300.42715,300.42715,303.04474,300.9455,302.97867,302.7545,300.01556,302.632,300.55624,299.44302,302.05142,301.85306,298.21475,300.18207,301.3624,300.8307,298.84338,302.6002,305.85452,299.53796,300.67166,302.6909,302.49902
2005-07-29 12:00:00,2.0,29.000000000000004,-91.25,300.6338,300.6338,302.8188,301.18497,303.2993,302.71262,300.31757,302.2222,301.02774,298.9339,302.1578,301.85,298.0637,300.0497,301.67984,301.34662,298.11575,302.50714,304.6042,299.70715,300.82248,303.39038,303.49374
2005-07-30 12:00:00,2.0,29.000000000000004,-91.25,300.37378,300.37378,299.79633,301.281,303.146,303.08273,300.35147,302.27078,299.86884,299.36432,301.99527,301.90503,297.81418,299.53693,300.94406,301.79837,298.27084,302.28818,303.4762,300.0358,300.6199,303.69034,303.8997
2005-07-31 12:00:00,2.0,29.000000000000004,-91.25,300.5911,300.5911,300.59613,301.95544,304.065,302.47638,300.55356,301.79956,299.0125,299.74744,301.3632,301.82782,298.3772,298.99466,300.78064,301.7514,299.04416,302.78162,302.3131,300.13812,300.24075,304.2458,303.307
2005-08-01 12:00:00,2.0,29.000000000000004,-91.25,301.0158,301.0158,303.775,302.00015,305.2426,302.58383,300.9552,302.1857,299.0593,299.58734,301.45612,301.7802,298.11142,299.61365,301.44257,301.4538,299.64362,303.2429,301.7442,300.25143,299.77618,305.20905,302.817
2005-08-02 12:00:00,2.0,29.000000000000004,-91.25,301.0779,301.0779,303.4051,301.66684,302.6682,303.04803,300.67767,302.26526,299.94342,299.60873,301.66238,301.82095,298.07007,300.01453,302.4667,301.42355,298.9536,303.04056,302.17023,300.3079,299.9155,305.92075,302.88864
2005-08-03 12:00:00,2.0,29.000000000000004,-91.25,301.60995,301.60995,300.01257,301.83884,302.6509,303.4431,300.35318,302.2442,300.4065,299.3684,301.8573,302.03955,297.93082,300.22095,302.9605,300.69263,299.16986,303.24258,302.42938,300.12274,300.36838,304.13193,302.95087
2005-08-04 12:00:00,2.0,29.000000000000004,-91.25,301.6943,301.6943,300.5864,302.33115,302.74927,302.51056,300.84177,302.32727,299.5117,299.12207,301.61026,302.3929,298.2792,300.28082,302.49615,301.3792,297.5852,303.30975,302.833,300.0184,300.25275,301.4197,303.18756
2005-08-05 12:00:00,2.0,29.000000000000004,-91.25,301.66437,301.66437,301.4328,302.98526,301.6574,302.2979,300.55402,302.17587,299.9233,298.88568,301.604,302.84344,298.22876,300.38815,302.59253,301.94214,297.75104,303.41302,303.04144,300.0991,299.98245,302.10858,303.83542
2005-08-06 12:00:00,2.0,29.000000000000004,-91.25,301.77365,301.77365,302.27975,303.108,302.40326,302.69138,300.38403,302.5311,300.42566,298.8918,301.51346,302.7017,297.53714,300.2059,302.9215,302.26398,298.03732,303.34702,303.32404,299.35434,300.20126,301.92224,303.18912
2005-08-07 12:00:00,2.0,29.000000000000004,-91.25,300.988,300.988,302.35727,303.3601,302.5084,302.77832,299.96185,302.25674,301.22632,298.62613,301.35773,301.7836,297.24445,300.32846,302.91867,302.15292,297.7421,303.241,302.51773,298.71707,300.60355,301.65118,303.014
2005-08-08 12:00:00,2.0,29.000000000000004,-91.25,300.88306,300.88306,301.80084,303.39993,302.1218,303.19763,300.20218,302.07993,300.64413,298.80582,301.44855,302.30814,297.6569,300.29385,303.5511,301.5227,298.29034,303.1107,301.51288,299.26297,301.10184,301.739,303.03946
2005-08-09 12:00:00,2.0,29.000000000000004,-91.25,300.7396,300.7396,300.97092,303.80267,302.5448,303.17044,299.93625,301.8891,299.85742,299.63574,301.33722,301.9104,298.46912,300.27664,303.4201,300.9085,298.7934,302.53226,302.24457,299.61227,301.43268,301.795,302.91895
2005-08-10 12:00:00,2.0,29.000000000000004,-91.25,300.5868,300.5868,300.77408,304.01227,302.78583,301.69397,299.8223,301.51068,299.73413,299.63635,301.36847,300.95456,298.56384,300.3232,301.85718,300.94406,300.18988,302.73398,302.4284,299.41284,301.4476,301.50375,302.51758
2005-08-11 12:00:00,2.0,29.000000000000004,-91.25,300.15036,300.15036,300.17508,304.52017,302.65903,301.83548,300.1923,301.76532,299.9991,299.33502,301.4207,302.02176,299.5025,300.62173,301.6197,301.1608,299.88873,302.8298,301.53104,299.23264,301.6034,301.70193,302.0104
2005-08-12 12:00:00,2.0,29.000000000000004,-91.25,299.77438,299.77438,300.77594,304.5033,301.34842,302.71472,300.4612,302.59125,300.7801,299.1861,298.90057,302.6018,299.14175,301.27814,301.22165,301.23798,299.54758,303.18207,301.737,299.7314,301.74246,302.18637,301.57834
2005-08-13 12:00:00,2.0,29.000000000000004,-91.25,300.37436,300.37436,300.6743,304.43268,301.10703,302.9431,300.45987,301.9259,300.36096,299.7116,298.17044,302.20676,299.07617,301.27893,300.91406,301.5149,299.4138,303.1716,301.73734,300.37357,301.97327,302.31665,302.11197
2005-08-14 12:00:00,2.0,29.000000000000004,-91.25,301.68616,301.68616,300.2823,303.8752,301.27316,303.14197,299.88785,301.7128,299.89935,299.93384,298.78915,301.7767,298.5656,300.7994,301.54053,301.59457,299.4151,303.27542,301.39334,300.5552,301.98215,302.43622,301.94937
2005-08-15 12:00:00,2.0,29.000000000000004,-91.25,301.55508,301.55508,299.35562,302.75754,302.53238,303.2533,299.91983,301.63165,300.32724,300.35226,299.34738,301.04935,299.05908,301.4322,302.17825,301.86652,300.18518,303.2375,301.51578,301.02527,302.2608,302.65338,301.7911
2005-08-16 12:00:00,2.0,29.000000000000004,-91.25,301.25565,301.25565,300.47342,302.4083,302.89554,303.23465,300.45712,302.09827,299.97534,300.13245,299.39322,301.34958,298.8542,301.60443,302.37842,301.90045,300.4568,303.45163,301.68372,301.4186,302.35782,303.07767,301.77792
2005-08-17 12:00:00,2.0,29.000000000000004,-91.25,301.14188,301.14188,301.3163,302.05078,302.85532,303.32657,300.5289,301.86014,299.8781,299.49902,300.63428,301.69858,298.51056,301.60138,302.7023,301.7361,300.0236,303.59308,301.70728,301.71268,301.76144,303.07477,302.38416
